layers.dns.dns.flags_tree.dns.flags.authoritative,layers.dns.dns.response_to,Disk_Write,Active,layers.icmp.udp.udp.checksum,Inactive,layers.dns.dns.flags_tree.dns.flags.recdesired,layers.dns.dns.flags_tree.dns.flags.response,Tcp_Established,Buffers,MemFree,pgfree,layers.rtps.rtps.version,layers.ip.ip.checksum,pgalloc_dma,Net_Received,pgpgin,layers.ip.ip.ttl,layers.rtps.rtps.magic,layers.rtps.rtps.version_tree.rtps.version.minor,publisher_count,pgactivate,Tcp_Close,layers.udp.udp.checksum,src_topic,Tcp_TimeWait,msg_data,SwapFree,nr_inactive_file,nr_active_file,layers.rtps.rtps.version_tree.rtps.version.major,pgmajfault,layers.dns.dns.count.answers,Cached,layers.dns.dns.flags_tree.dns.flags.opcode,layers.udp.udp.stream,layers.icmp.ip.ip.checksum,subscribers_count,layers.dns.dns.count.add_rr,layers.dns.dns.flags_tree.dns.flags.ad,layers.icmp.icmp.checksum,Tcp_Syn,layers.dns.dns.flags_tree.dns.flags.recavail,layers.dns.dns.flags_tree.dns.flags.z,pgfault,layers.dns.dns.count.queries,msg_type,layers.udp.udp.payload,pgdeactivate,layers.ip.ip.ttl_tree._ws.expert._ws.expert.severity,layers.ip.ip.ttl_tree._ws.expert._ws.expert.group,layers.dns.dns.flags_tree.dns.flags.truncated,layers.udp.udp.stream.pnum,pgpgout,layers.dns.dns.flags,layers.rtps.rtps.vendorId,layers.ip.ip.stream,Tcp_Listen,topic_name,Net_Sent,Disk_Read,attack,timestamp
0.0,10219.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6019,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1839.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,7456,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0212796
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,5070,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1840.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,8873,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0241556
0.0,10222.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6027,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1840.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,8874,-1.0,4194304.0,33554432.0,0.0,2.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0270317
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,16141,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1447.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,8873,-1.0,-1.0,-1.0,0.0,9.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0299077
0.0,10224.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6026,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1447.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,8874,-1.0,4194304.0,33554432.0,0.0,10.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0327835
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15116,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,10099,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0356598
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15115,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,7295,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0385356
0.0,10226.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6034,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,10100,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0414119
0.0,10227.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6033,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,7296,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.044288
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15114,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,10099,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.047164
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,15113,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,7295,-1.0,-1.0,-1.0,0.0,6.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.05004
0.0,10230.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6032,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,10100,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.052916
0.0,10231.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6031,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1841.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,7296,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.055792
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,12483,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,9419,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0586681
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,12482,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,8363,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0615442
0.0,10234.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6013,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,9420,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.06442
0.0,10235.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6012,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,8364,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0672963
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,12481,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,9419,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.070172
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,12480,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,8363,-1.0,-1.0,-1.0,0.0,6.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0730484
0.0,10238.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6011,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,9420,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0759244
0.0,10239.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6010,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1842.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,8364,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0788004
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11357,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1843.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,6103,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0816765
0.0,10242.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6020,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1843.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,6104,-1.0,4194304.0,33554432.0,0.0,2.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0845525
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,17259,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1844.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,6103,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0874286
0.0,10244.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6019,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1844.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,6104,-1.0,4194304.0,33554432.0,0.0,2.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0903046
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11881,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,68,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0931807
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11880,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,1430,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0960565
0.0,10246.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6026,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,69,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.0989327
0.0,10247.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6025,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,1431,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.1018085
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11879,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,68,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.1046848
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11878,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,1430,-1.0,-1.0,-1.0,0.0,6.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.1075609
0.0,10250.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6024,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,69,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.110437
0.0,10251.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6023,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,5,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1845.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,1431,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.113313
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11499,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,10845,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.116189
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11498,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,6449,-1.0,-1.0,-1.0,0.0,2.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.119065
0.0,10254.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6004,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,10846,-1.0,4194304.0,33554432.0,0.0,3.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.121941
0.0,10255.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6003,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,6450,-1.0,4194304.0,33554432.0,0.0,4.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.1248171
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11497,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,10845,-1.0,-1.0,-1.0,0.0,5.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.127693
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,11496,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,6449,-1.0,-1.0,-1.0,0.0,6.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.1305692
0.0,10258.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6002,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,10846,-1.0,4194304.0,33554432.0,0.0,7.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.133445
0.0,10259.0,-1.0,-1.0,0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,6001,-1.0,-1.0,-1.0,1,0,-1.0,4.0,-1.0,-1.0,8,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1846.0,0,2.0,1.0,-1.0,0,-1.0,1.0,0.0,-1.0,1.0,1,6450,-1.0,4194304.0,33554432.0,0.0,8.0,-1.0,2,0,2,-1.0,1,-1.0,-1.0,0,1767225606.1363213
-1.0,-1.0,-1.0,-1.0,0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0,10561,-1.0,-1.0,-1.0,64,0,-1.0,4.0,-1.0,-1.0,6,6,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1847.0,0,2.0,1.0,1.0,0,-1.0,-1.0,0.0,-1.0,1.0,1,1198,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,0,2,-1.0,1,-1.0,-1.0,0,1767225606.1391973
0.0,10262.0,49818624.0,317378560.0,0,998105088.0,1.0,1.0,2.0,53747712.0,2443173888.0,4839327.0,0,6010,6.0,2909179.0,909666.0,1,0,-1.0,4.0,68239.0,0.0,6,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1847.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1195810.0,1.0,1,1199,0.0,4194304.0,33554432.0,0.0,2.0,48651.0,2,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1420734
-1.0,-1.0,49818624.0,317378560.0,0,998105088.0,1.0,0.0,2.0,53747712.0,2443173888.0,4839327.0,0,13406,6.0,2909179.0,909666.0,64,0,-1.0,4.0,68239.0,0.0,6,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1848.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1195810.0,1.0,1,1198,0.0,-1.0,-1.0,0.0,1.0,48651.0,1,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1449494
0.0,10264.0,49818624.0,317378560.0,0,998105088.0,1.0,1.0,2.0,53747712.0,2443173888.0,4839327.0,0,6009,6.0,2909179.0,909666.0,1,0,-1.0,4.0,68239.0,0.0,6,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1848.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1195810.0,1.0,1,1199,0.0,4194304.0,33554432.0,0.0,2.0,48651.0,2,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1478255
-1.0,-1.0,49818624.0,317378560.0,0,998105088.0,1.0,0.0,2.0,53747712.0,2443173888.0,4839327.0,0,2964,6.0,2909179.0,909666.0,64,0,-1.0,4.0,68239.0,0.0,5,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1849.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1195810.0,1.0,1,706,0.0,-1.0,-1.0,0.0,1.0,48651.0,1,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1507015
-1.0,-1.0,49818624.0,317378560.0,0,998105088.0,1.0,0.0,2.0,53747712.0,2443173888.0,4839327.0,0,2963,6.0,2909179.0,909666.0,64,0,-1.0,4.0,68239.0,0.0,5,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1849.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1195810.0,1.0,1,10457,0.0,-1.0,-1.0,0.0,2.0,48651.0,1,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1535776
0.0,10266.0,49818624.0,317378560.0,0,998105088.0,1.0,1.0,2.0,53747712.0,2443173888.0,4839327.0,0,6018,6.0,2909179.0,909666.0,1,0,-1.0,4.0,68239.0,0.0,5,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1849.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1195810.0,1.0,1,707,0.0,4194304.0,33554432.0,0.0,3.0,48651.0,2,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1564536
0.0,10267.0,49818624.0,317378560.0,0,998105088.0,1.0,1.0,2.0,53747712.0,2443173888.0,4839327.0,0,6017,6.0,2909179.0,909666.0,1,0,-1.0,4.0,68239.0,0.0,5,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1849.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1195810.0,1.0,1,10458,0.0,4194304.0,33554432.0,0.0,4.0,48651.0,2,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1593297
-1.0,-1.0,49818624.0,317378560.0,0,998105088.0,1.0,0.0,2.0,53747712.0,2443173888.0,4839327.0,0,2962,6.0,2909179.0,909666.0,64,0,-1.0,4.0,68239.0,0.0,5,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1849.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1195810.0,1.0,1,706,0.0,-1.0,-1.0,0.0,5.0,48651.0,1,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1622057
-1.0,-1.0,49818624.0,317378560.0,0,998105088.0,1.0,0.0,2.0,53747712.0,2443173888.0,4839327.0,0,2961,6.0,2909179.0,909666.0,64,0,-1.0,4.0,68239.0,0.0,5,6,0.0,1,1073737728.0,127639.0,76601.0,-1.0,3375.0,0.0,844038144.0,0.0,1849.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1195810.0,1.0,1,10457,0.0,-1.0,-1.0,0.0,6.0,48651.0,1,0,2,7.0,1,4007843.0,931498496.0,0,1767225606.1650815
